# Iliadis et al. (2001, ApJS 134, 151), Tables 3-9: recommended reaction rates.
# Reformatted from ~/Documents/NuGrid/nuppn/bckup/NovaProject_0.2/references/iliadis2001_table03-09.dat
# (digitized from the paper's PDF tables) into ReacNetJl's per-reaction block format.
reaction: p ne20 -> na21 ; label: 20Ne(p,g)21Na ; table: 3 ; variant: standard
1.0 1.41
1.5 9.82
2.0 27.5
3.0 81.6
4.0 147.0
5.0 217.0
6.0 289.0
7.0 360.0
8.0 431.0
9.0 500.0
10.0 566.0
end
reaction: p cl33 -> ar34 ; label: 33Cl(p,g)34Ar ; table: 8 ; variant: standard
2.0 240.0
3.0 721.0
4.0 1310.0
5.0 1940.0
6.0 2580.0
7.0 3220.0
8.0 3860.0
9.0 4490.0
10.0 5110.0
end
reaction: p cl34 -> ar35 ; label: 34Cl(p,g)35Ar ; table: 8 ; variant: standard
0.2 3.7e-6
0.3 0.00114
0.4 0.0386
0.5 0.424
0.6 2.4
0.7 8.91
0.8 24.8
0.9 56.7
1.0 112.0
1.5 951.0
2.0 2990.0
3.0 9830.0
4.0 18000.0
5.0 25800.0
6.0 32800.0
7.0 38900.0
8.0 44200.0
9.0 48900.0
10.0 53000.0
end
reaction: p cl35 -> ar36 ; label: 35Cl(p,g)36Ar ; table: 8 ; variant: standard
0.01 9.67e-41
0.015 1.13e-32
0.02 1.08e-28
0.03 8.62e-25
0.04 7.88e-23
0.05 1.18e-19
0.06 5.49e-17
0.07 4.29e-15
0.08 1.09e-13
0.09 1.33e-12
0.1 9.77e-12
0.15 6.79e-9
0.2 1.14e-6
0.3 0.000941
0.4 0.0404
0.5 0.409
0.6 1.97
0.7 6.26
0.8 15.3
0.9 31.7
1.0 57.9
1.5 407.0
2.0 1160.0
3.0 3030.0
4.0 5310.0
5.0 8150.0
6.0 11600.0
7.0 15500.0
8.0 18300.0
9.0 19800.0
10.0 20200.0
end
reaction: p cl35 -> he4 s32 ; label: 35Cl(p,a)32S ; table: 8 ; variant: standard
0.01 6.74e-43
0.015 7.84e-35
0.02 7.45e-31
0.03 5.93e-27
0.04 5.95e-25
0.05 1.42e-21
0.06 6.64e-19
0.07 5.18e-17
0.08 1.32e-15
0.09 1.62e-14
0.1 1.18e-13
0.15 1.96e-10
0.2 7.72e-8
0.3 5.86e-5
0.4 0.00332
0.5 0.0594
0.6 0.468
0.7 2.15
0.8 6.92
0.9 17.4
1.0 37.0
1.5 420.0
2.0 1940.0
3.0 16600.0
4.0 75100.0
5.0 245000.0
6.0 628000.0
7.0 1.34e6
8.0 2.29e6
9.0 3.21e6
10.0 3.7e6
end
reaction: p ar34 -> k35 ; label: 34Ar(p,g)35K ; table: 8 ; variant: standard
0.01 2.87e-49
0.015 5.06e-42
0.02 1.88e-37
0.03 1.0e-31
0.04 4.07e-28
0.05 1.5e-25
0.06 1.35e-23
0.07 4.92e-22
0.08 9.52e-21
0.09 1.16e-19
0.1 1.0e-18
0.15 2.0e-15
0.2 2.39e-13
0.3 9.43e-11
0.4 4.03e-9
0.5 5.78e-8
0.6 4.38e-7
0.7 2.2e-6
0.8 8.31e-6
0.9 2.55e-5
1.0 6.77e-5
1.5 0.00214
2.0 0.0183
3.0 0.247
4.0 1.22
5.0 3.82
6.0 9.09
7.0 18.0
8.0 31.8
9.0 51.5
10.0 77.5
end
reaction: p ar35 -> k36 ; label: 35Ar(p,g)36K ; table: 8 ; variant: standard
0.01 2.98e-48
0.015 5.23e-41
0.02 1.93e-36
0.03 1.02e-30
0.04 4.52e-27
0.05 1.31e-22
0.06 5.76e-19
0.07 2.24e-16
0.08 1.91e-14
0.09 5.95e-13
0.1 9.14e-12
0.15 2.91e-8
0.2 1.44e-6
0.3 6.01e-5
0.4 0.000349
0.5 0.00114
0.6 0.00495
0.7 0.0148
0.8 0.0345
0.9 0.0684
1.0 0.119
1.5 0.699
2.0 1.84
3.0 5.45
4.0 10.4
5.0 16.3
6.0 23.1
7.0 30.6
8.0 38.5
9.0 46.6
10.0 54.8
end
reaction: p ar36 -> k37 ; label: 36Ar(p,g)37K ; table: 8 ; variant: standard
0.01 2.81e-48
0.015 4.97e-41
0.02 1.85e-36
0.03 9.83e-31
0.04 3.99e-27
0.05 1.46e-24
0.06 1.75e-22
0.07 1.99e-19
0.08 1.03e-16
0.09 1.33e-14
0.1 6.37e-13
0.15 6.15e-8
0.2 1.68e-5
0.3 0.00386
0.4 0.0514
0.5 0.226
0.6 0.579
0.7 1.11
0.8 1.83
0.9 2.81
1.0 4.24
1.5 26.7
2.0 84.5
3.0 304.0
4.0 650.0
5.0 1090.0
6.0 1630.0
7.0 2230.0
8.0 2860.0
9.0 3530.0
10.0 4210.0
end
reaction: p k35 -> ca36 ; label: 35K(p,g)36Ca ; table: 8 ; variant: standard
0.01 4.98e-51
0.015 1.64e-43
0.02 9.05e-39
0.03 7.93e-33
0.04 4.42e-29
0.05 2.03e-26
0.06 2.18e-24
0.07 9.09e-23
0.08 1.97e-21
0.09 2.65e-20
0.1 2.48e-19
0.15 6.63e-16
0.2 1.1e-13
0.3 6.15e-9
0.4 3.46e-6
0.5 0.000143
0.6 0.00164
0.7 0.009
0.8 0.0314
0.9 0.0814
1.0 0.171
1.5 1.4
2.0 3.53
3.0 7.68
4.0 10.9
5.0 15.1
6.0 22.5
7.0 35.2
8.0 55.2
9.0 84.4
10.0 124.0
end
reaction: p k36 -> ca37 ; label: 36K(p,g)37Ca ; table: 9 ; variant: standard
1.5 46.7
2.0 146.0
3.0 486.0
4.0 918.0
5.0 1380.0
6.0 1840.0
7.0 2290.0
8.0 2720.0
9.0 3140.0
10.0 3540.0
end
reaction: p k37 -> ca38 ; label: 37K(p,g)38Ca ; table: 9 ; variant: standard
1.5 54.5
2.0 175.0
3.0 610.0
4.0 1210.0
5.0 1900.0
6.0 2640.0
7.0 3400.0
8.0 4180.0
9.0 4960.0
10.0 5720.0
end
reaction: p k38 -> ca39 ; label: 38K(p,g)39Ca ; table: 9 ; variant: standard
0.15 1.25e-9
0.2 1.81e-7
0.3 8.76e-5
0.4 0.0038
0.5 0.0484
0.6 0.303
0.7 1.21
0.8 3.59
0.9 8.61
1.0 17.7
1.5 174.0
2.0 599.0
3.0 2260.0
4.0 4700.0
5.0 7630.0
6.0 10900.0
7.0 14500.0
8.0 18300.0
9.0 22300.0
10.0 26400.0
end
reaction: p k39 -> ca40 ; label: 39K(p,g)40Ca ; table: 9 ; variant: standard
0.15 2.02e-9
0.2 2.56e-7
0.3 7.55e-5
0.4 0.00229
0.5 0.0238
0.6 0.132
0.7 0.491
0.8 1.38
0.9 3.19
1.0 6.32
1.5 52.6
2.0 153.0
3.0 456.0
4.0 883.0
5.0 1480.0
6.0 2320.0
7.0 3310.0
8.0 4170.0
9.0 4740.0
10.0 4980.0
end
reaction: p k39 -> he4 ar36 ; label: 39K(p,a)36Ar ; table: 9 ; variant: standard
0.15 4.71e-14
0.2 1.42e-11
0.3 1.19e-8
0.4 7.22e-7
0.5 1.3e-5
0.6 0.000118
0.7 0.000689
0.8 0.00296
0.9 0.0102
1.0 0.0297
1.5 1.39
2.0 17.3
3.0 522.0
4.0 5550.0
5.0 32400.0
6.0 129000.0
7.0 352000.0
8.0 741000.0
9.0 1.19e6
10.0 1.48e6
end
reaction: p ca39 -> sc40 ; label: 39Ca(p,g)40Sc ; table: 9 ; variant: standard
0.01 4.91e-53
0.015 3.05e-45
0.02 2.51e-40
0.03 3.66e-34
0.04 2.93e-30
0.05 6.13e-26
0.06 3.72e-22
0.07 1.84e-19
0.08 1.87e-17
0.09 6.72e-16
0.1 1.15e-14
0.15 5.3e-11
0.2 3.97e-9
0.3 6.26e-7
0.4 1.03e-5
0.5 5.47e-5
0.6 0.00016
0.7 0.000336
0.8 0.00083
0.9 0.00173
1.0 0.00317
1.5 0.0233
2.0 0.0745
3.0 0.301
4.0 0.727
5.0 1.39
6.0 2.3
7.0 3.48
8.0 4.88
9.0 6.48
10.0 8.21
end
reaction: p ca40 -> sc41 ; label: 40Ca(p,g)41Sc ; table: 9 ; variant: standard
0.01 2.45e-53
0.015 1.53e-45
0.02 1.27e-40
0.03 1.86e-34
0.04 1.44e-30
0.05 8.37e-28
0.06 1.07e-25
0.07 5.19e-24
0.08 1.27e-22
0.09 1.89e-21
0.1 1.94e-20
0.15 7.47e-17
0.2 4.09e-13
0.3 4.33e-8
0.4 1.26e-5
0.5 0.000352
0.6 0.00308
0.7 0.014
0.8 0.0423
0.9 0.0982
1.0 0.189
1.5 1.21
2.0 5.91
3.0 37.0
4.0 111.0
5.0 241.0
6.0 437.0
7.0 702.0
8.0 1040.0
9.0 1430.0
10.0 1870.0
end
